Paper_paperId,Paper_year,Paper_originalTitle,Author_normalizedName,Journal_normalizedName,Author_authorId,isQueryPaper
1994921793,2011,From Editor’s desk,"[wolfgang glanzel, bulent ozel, hildrun kretschmer, i k ravichandra rao]",[collnet journal of scientometrics and information management],"[1981784093, 2114628783, 2617152234, 2735937963]",true
2066412226,1999,Challenges to output measurement in science and technology programme evaluation,[w krull],[scientometrics],[2637163797],true
2014766709,1989,Teletraffic conferences: Studying a field of engineering science,"[loet leydesdorff, eda kranakis]",[scientometrics],"[1993486354, 2056286574]",true
3092336047,2020,Evolution of research topics in LIS between 1996 and 2019: an analysis based on latent Dirichlet allocation topic model,[xiaoyao han],[scientometrics],[3091958195],true
2096741094,2011,Weighted indices for evaluating the quality of research with multiple authorship,[ash mohammad abbas],[scientometrics],[2133367363],true
1967896143,2014,Substance without citation: evaluating the online impact of grey literature,"[mike thelwall, pardeep sud, david wilkinson]",[scientometrics],"[40084183, 2137202855, 2240610353]",true
3008799116,2020,Nobel laureates are not hot,[marek kosmulski],[scientometrics],[2605195208],true
3097648802,2020,Organic chemistry in Russia: Bibliometric publication flow analysis over the past 30 years,"[yulia b evdokimenkova, natalya o soboleva]",[collnet journal of scientometrics and information management],"[2600632190, 2993785277]",true
3007404761,2020,Co-word analysis method based on meta-path of subject knowledge network,"[xiang zhu, yunqiu zhang]",[scientometrics],"[3006965044, 3007511837]",true
1696125729,2015,Bibliometric analysis of fracking scientific literature,"[xiaohong guo, jie li, aleksandar jovanovic, peter klimek]",[scientometrics],"[2104111648, 2302973958, 2672908562, 2924675377]",true
2133297042,1987,Testing the Ortega hypothesis: Facts and artifacts,"[michael h macroberts, barbara r macroberts]",[scientometrics],"[2344677506, 2421605135]",true
1981363278,2014,Bibliometric characteristics of champion works of China and India,"[manjari manisha, g mahesh]",[scientometrics],"[2527279833, 2680652158]",true
2064021285,2014,Benefit distribution mechanism in the team members' scientific research collaboration network,"[limei zhao, qingpu zhang, liang wang]",[scientometrics],"[2186835072, 2656928526, 2689567084]",true
2760346386,2017,Online classified advertising: a review and bibliometric analysis,"[wei qiu, chencheng fang, jiantong zhang]",[scientometrics],"[2756792015, 2759447278, 3024286210]",true
2591610541,2005,The disaster of the Nazi-power in science as reflected by some leading journals and scientists in physics. A bibliometric study,"[m cardona, werner marx]",[scientometrics],"[2100979664, 2118887188]",true
2071935604,2013,Identification and evaluation of corporations for merger and acquisition strategies using patent information and text mining,"[hyunseok park, janghyeok yoon, kwangsoo kim]",[scientometrics],"[2809772032, 2493731441, 2894512477]",true
2039723993,2007,Does self-citation pay?,"[dag w aksnes, james h fowler]",[scientometrics],"[2011045450, 2139330692]",true
2985885616,2020,Review on emerging research topics with key-route main path analysis,"[shuo xu, hongshen pang, liyuan hao, ting li, xin an]",[scientometrics],"[2287317784, 2883235816, 2961184146, 2985260809, 2695325542]",true
2031460632,1996,Average and global impact of a set of journals,"[leo egghe, ronald rousseau]",[scientometrics],"[211504479, 2026323400]",true
2516971610,2017,Towards the discovery of scientific revolutions in scientometric data,[rogier de langhe],[scientometrics],[2086851644],true
1971718474,2008,Editorial and publication delay of papers submitted to 14 selected Food Research journals. Influence of online posting,[carlos benito amat],[scientometrics],[2077578128],true
2799464567,2018,Research and innovation in South African universities: from the triple helix’s perspective,"[swapan kumar patra, mammo muchie]",[scientometrics],"[2736734962, 528331837]",true
1970083177,1993,Communication strategies in tissue culture and seed research in Thailand,"[yongyuth yuthavong, a chungcharoen, thomas owen eisemon, charles h davis, k phornsadja]",[scientometrics],"[221847261, 405469084, 2080198399, 2234273305, 2680896173]",true
2768378990,2018,The penalty of containing more non-English articles,"[weishu liu, guangyuan hu, li tang, fang liu]",[scientometrics],"[2117506190, 2133416212, 2228939397, 2771068910]",true
1996167307,2014,Scientometric profile of Indian scientific output in life sciences with a focus on the contributions of women scientists,"[suresh kumar, kailash c garg]",[scientometrics],"[2505984253, 2635470976]",true
2070524355,2014,Evolutionary analysis of international collaboration network of Chinese scholars in management research,"[joshana shibchurn, li zhai, xiaohong song, xiangbin yan]",[scientometrics],"[2223442346, 2419697321, 2475457101, 2960388301]",true
3043811680,2020,Using neural-network based paragraph embeddings for the calculation of within and between document similarities,[bart thijs],[scientometrics],[1936688732],true
1186171306,2015,International trade negotiation analysis: network and semantic knowledge infrastructure,"[gohar feroz khan, jacob wood]",[scientometrics],"[2111441533, 2633584057]",true
2335275540,2016,A performance indicator for academic communities based on external publication profiles,"[thiago h silva, mirella m moro, ana paula couto da silva, gustavo penha]",[scientometrics],"[2159064255, 2161679172, 2165829635, 2933250131]",true
2037085682,2010,South–South research collaboration of countries in the Southern African Development Community (SADC),[nelius boshoff],[scientometrics],[1978370206],true
1977437964,1999,A model for measuring the congestion in library shelves,[leo egghe],[scientometrics],[211504479],true
2083227288,2012,A bibliometric tool to assess the regional dimension of university---industry research collaborations,"[marco solazzi, ciriaco andrea dangelo, giovanni abramo]",[scientometrics],"[2130732066, 2141128720, 2165709822]",true
2077323095,2013,Knowledge-transfer analysis based on co-citation clustering,"[xuezhao wang, jing zhang, yajuan zhao, rui liu]",[scientometrics],"[2432340460, 2661025595, 2714803738, 2717319654]",true
1968815786,2005,Stochastic modeling of citation slips,"[vwani p roychowdhury, m v simkin]",[scientometrics],"[286655925, 2054432731]",true
2996561973,2020,Scientific impact of an author and role of self-citations,"[ali daud, rabeeh ayaz abbasi, tehmina amjad, yusra rehmat]",[scientometrics],"[3013486259, 2589540391, 2626788711, 2995412752]",true
1977789724,2015,Online supplemental information: a sizeable black hole for citations,[miguel a garciaperez],[scientometrics],[2019930001],true
925886233,2015,Computer science research: the top 100 institutions in India and in the world,"[vivek singh, ashraf uddin, david pinto]",[scientometrics],"[2100300645, 2109701795, 2422879239]",true
2001691451,2005,What's in a title? Numbers of words and the presence of colons,"[james hartley, grant lewison]",[scientometrics],"[2137946083, 2617712315]",true
2043989355,2014,The selection of high-quality manuscripts,"[rosa rodriguezsanchez, j fdezvaldivia, j a garcia]",[scientometrics],"[1941030985, 2043465489, 2123707157]",true
2052337749,2014,Global trend in aquatic ecosystem research from 1992 to 2011,"[jingqiu liao, yi huang]",[scientometrics],"[2126890836, 2507696559]",true
1977519438,2015,An overview of modeling and simulation using content analysis,"[christopher j lynch, jose j padilla, saikou y diallo, ross gore]",[scientometrics],"[2095662472, 2112040234, 2155445315, 2163966763]",true
1969564728,2008,Korean journals in the Science Citation Index: What do they reveal about the intellectual structure of S&T in Korea?,"[loet leydesdorff, han woo park]",[scientometrics],"[1993486354, 2096153312]",true
2159813198,2012,Growth of scientific production in Colombian universities: an intellectual capital-based approach,"[roberto zarama, pablo d lemoine, juan pablo calderon, jose luis villaveces, adriana diaz, j a valdivia, victor bucheli]",[scientometrics],"[2019332713, 2056646714, 2135719083, 2168107751, 2181984917, 2461897452, 2679996321]",true
2016176631,2013,Gender bias and explanation models for the phenomenon of women's discriminations in research careers,"[theo kretschmer, hildrun kretschmer]",[scientometrics],"[2027542914, 2617152234]",true
2018923701,1992,Impact of studies published in the international literature by scientists at the National University of Mexico,"[jane m russell, h delgado]",[scientometrics],"[2150780904, 2566714292]",true
1613280820,2015,National versus international growth of medical research of India: a case study,"[preeti mahajan, har kaur]",[scientometrics],"[2011787294, 2506635033]",true
2131826630,2013,Inventor collaboration over distance: a comparison of academic and corporate patents,"[sidonia von proff, anja dettmann]",[scientometrics],"[2068253030, 2069687902]",true
2794162336,2018,Building direct citation networks,"[herbert kimura, bruno miranda henrique, vinicius amorim sobreiro]",[scientometrics],"[2061101722, 2769483046, 2250233020]",true
2049035779,1999,Technical efficiency of production in agricultural research,"[ant onio flavio dias avila, geraldo da silva e souza, eliseu alves]",[scientometrics],"[2100565277, 2141651965, 2149938992]",true
3034702370,2020,"Science behind AI: the evolution of trend, mobility, and collaboration","[xingxing wei, jie tang, wendy hall, ye wang, ying wang, zhou shao, zhou shao, sha yuan, yongli wang]",[scientometrics],"[2060534265, 2158012360, 2169720894, 3034280907, 3035700134, 3037053268, 3037053268, 2798366325, 3015331135]",true
3021857697,2015,Mapping recent information behavior research,"[gonzalezteruelaurora, gonzalezalcaidegregorio, barriosmaite, abadgarciamariafrancisca]",[scientometrics],"[3021814897, 3022852503, 3022424760, 3022825630]",true
2105071441,2011,The skewness of science in 219 sub-fields and a number of aggregates,"[javier ruizcastillo, juan a crespo, ignacio ortuno, pedro albarran]",[scientometrics],"[156498658, 2111052812, 2144480677, 2150113032]",true
2469740135,2016,Do scholars follow Betteridge's Law? The use of questions in journal article titles,"[james cook, dawn plourde]",[scientometrics],"[2159698664, 2530178204]",true
2996184643,2020,Measuring and explaining the production efficiency of Spanish universities using a non-parametric approach and a bootstrapped-truncated regression,[manuel salasvelasco],[scientometrics],[2003899627],true
